"","logFC","logCPM","LR","PValue","FDR","gene_name","gene_type"
"ENSG00000203883",-1.33448400105064,3.86494485339848,278.327406342034,1.73814941869171e-62,2.42334556194294e-61,"SOX18","protein_coding"
"ENSG00000203896",1.29424937539921,1.58814767490443,158.458694170857,2.45705563627192e-36,1.59007532134983e-35,"LIME1","protein_coding"
"ENSG00000203897",2.6168492895771,-3.36314020984385,54.6819608902565,1.4170100383365e-13,3.4535525175251e-13,"SPATA42","lncRNA"
"ENSG00000203930",-1.185294368202,-1.12950975278543,41.3469536523864,1.27469957079537e-10,2.64472025618164e-10,"LINC00632","lncRNA"
"ENSG00000203943",1.07185286205514,1.3539742417245,28.9740438046274,7.33546379486234e-08,1.30296167306065e-07,"SAMD13","protein_coding"
"ENSG00000203952",1.35069249216783,2.30213378955823,61.4339572164874,4.57845699633482e-15,1.20321751163447e-14,"CCDC160","protein_coding"
"ENSG00000203985",2.47668650599706,0.396169080875109,78.6324021805503,7.48122109076259e-19,2.36386226106147e-18,"LDLRAD1","protein_coding"
"ENSG00000203995",1.96938794440469,2.68585466875945,173.020942793988,1.61955453214914e-39,1.16738400404911e-38,"ZYG11A","protein_coding"
"ENSG00000203999",1.04002706008805,0.44162168409316,44.899446563986,2.07416492454713e-11,4.49068563140101e-11,"LINC01270","lncRNA"
"ENSG00000204019",5.46204960457215,0.340631565922858,21.0651451725768,4.43930056402287e-06,7.06787670404589e-06,"CT83","protein_coding"
"ENSG00000204025",1.63051995062131,-3.54429515345003,36.5696547783455,1.47307129470539e-09,2.88216025711994e-09,"TRPC5OS","protein_coding"
"ENSG00000204052",2.09384189215775,2.02423055926949,202.215862409752,6.85952591084747e-46,6.04313698695031e-45,"LRRC73","protein_coding"
"ENSG00000204065",-2.70879134322716,-0.823930331147579,265.14076262937,1.30015140503428e-59,1.69401824683992e-58,"TCEAL5","protein_coding"
"ENSG00000204071",-1.95764333571573,-3.44645659483865,124.04825515849,8.22195828077788e-29,3.98235153381109e-28,"TCEAL6","protein_coding"
"ENSG00000204091",2.89034500123501,-3.17954535337191,50.2771326132768,1.33496117370752e-12,3.08914671884745e-12,"TDRG1","lncRNA"
"ENSG00000204099",2.71099594152428,0.266242397702834,66.8850320051602,2.87811913381867e-16,8.04265239328557e-16,"NEU4","protein_coding"
"ENSG00000204136",-2.06200920518276,3.53779940906681,692.699062255063,1.15705198072904e-152,8.06010674432856e-151,"GGTA1","protein_coding"
"ENSG00000204140",3.5314215332424,1.49122008940356,157.524369084778,3.93160159489341e-36,2.52173262441289e-35,"CLPSL1","protein_coding"
"ENSG00000204147",1.02906007784324,2.14571733618392,176.46260518141,2.86958232496599e-40,2.10973250088434e-39,"ASAH2B","protein_coding"
"ENSG00000204161",-1.62744238156889,2.99466373749027,417.677774770832,7.81464668864123e-93,1.93187178278767e-91,"TMEM273","protein_coding"
"ENSG00000204165",1.45898023775483,-1.68106667665514,73.5117307619996,1.00039842511905e-17,2.99597286687348e-17,"CXorf65","protein_coding"
"ENSG00000204174",-1.21465078411204,-3.99720204947288,10.3397812943405,0.00130193437303993,0.00175872497722445,"NPY4R","protein_coding"
"ENSG00000204188",1.4018598510039,-3.26338837271867,41.4817950359329,1.18973713474774e-10,2.47163366136843e-10,"GGNBP1","transcribed_unitary_pseudogene"
"ENSG00000204195",3.00960999431788,-2.66951393950499,28.3627175258629,1.00583850633193e-07,1.7720964742123e-07,"AWAT1","protein_coding"
"ENSG00000204220",1.13489287430593,5.16656883660918,246.547148281368,1.4696471048621e-55,1.73835456521136e-54,"PFDN6","protein_coding"
"ENSG00000204248",2.39010774266428,3.16318329891097,62.025242506671,3.39082738170475e-15,8.96842608901583e-15,"COL11A2","protein_coding"
"ENSG00000204262",1.93729208024662,9.43107728486918,218.193585985195,2.24086543951988e-49,2.19197995977107e-48,"COL5A2","protein_coding"
"ENSG00000204283",2.0319642603233,-3.8443757628256,43.3657735939451,4.54061197889677e-11,9.64966622884958e-11,"LINC01973","lncRNA"
"ENSG00000204290",-1.37151848576157,-3.8506521738677,34.0457457963128,5.38314744723445e-09,1.02049072755669e-08,"BTNL2","protein_coding"
"ENSG00000204301",-1.47687985699063,4.98462686507147,521.250067817773,2.26242247668413e-115,8.29484030220375e-114,"NOTCH4","protein_coding"
"ENSG00000204315",1.09009310759085,3.35800514158781,242.30931242961,1.23362218129062e-54,1.42041326127943e-53,"FKBPL","protein_coding"
"ENSG00000204323",1.35508334923839,0.705038028390745,97.7579497837696,4.72781696844614e-23,1.80074340889556e-22,"SMIM5","protein_coding"
"ENSG00000204334",1.52628135212961,0.85348907805219,89.4816579768185,3.09494634059944e-21,1.0892625112485e-20,"ERICH2","protein_coding"
"ENSG00000204335",1.48472314441392,1.59386997105875,32.1493539861167,1.42764155914047e-08,2.64169894801583e-08,"SP5","protein_coding"
"ENSG00000204338",2.57475749810863,1.9066798717189,134.200736904253,4.93815688424926e-31,2.60461736147328e-30,"CYP21A1P","transcribed_unprocessed_pseudogene"
"ENSG00000204352",1.70994343655515,-3.51992925989176,14.249918482499,0.000160067741330925,0.000231336788282432,"C9orf129","transcribed_unprocessed_pseudogene"
"ENSG00000204361",-1.0519405610651,-3.62332909722494,27.3405718579083,1.70594184868585e-07,2.96695459283259e-07,"NXPE2","protein_coding"
"ENSG00000204385",2.47786558069345,7.00441556200512,141.165103605247,1.48060697074229e-32,8.33696274951741e-32,"SLC44A4","protein_coding"
"ENSG00000204403",-1.61916118311376,-1.86198263766936,176.836577014726,2.37770019577462e-40,1.75272268777717e-39,"CASP12","polymorphic_pseudogene"
"ENSG00000204421",1.5000030083092,1.12639796407265,35.4927616366292,2.56000118997571e-09,4.94433342018777e-09,"LY6G6C","protein_coding"
"ENSG00000204442",1.8838035087426,2.67621867668441,99.9972923109494,1.52605548796924e-23,5.93060615517832e-23,"FAM155A","protein_coding"
"ENSG00000204511",1.37854071910666,-0.550818672638428,8.67984189263689,0.00321748898121871,0.00421868261486091,"MCCD1","protein_coding"
"ENSG00000204516",1.55491528336333,3.41724915176315,156.37687375751,7.00346468370992e-36,4.46413655737784e-35,"MICB","protein_coding"
"ENSG00000204538",3.99501357722129,0.00468762880694547,73.7395739102233,8.91338417806558e-18,2.67552413655231e-17,"PSORS1C2","protein_coding"
"ENSG00000204539",3.41172679661289,-0.384813948634986,73.5944445384548,9.59343125726171e-18,2.87655459912205e-17,"CDSN","protein_coding"
"ENSG00000204542",2.2228619953747,2.00893123835111,26.8710200150877,2.17495854303616e-07,3.75620385885606e-07,"C6orf15","protein_coding"
"ENSG00000204544",3.11693321717767,-0.830188942203841,19.9066670091521,8.13162556310889e-06,1.27672346943926e-05,"MUC21","protein_coding"
"ENSG00000204572",1.94844926098519,-1.40314057695996,84.0731494278825,4.76802559854121e-20,1.59492950265043e-19,"KRTAP5-10","protein_coding"
"ENSG00000204610",3.51928317992208,-2.88027213661148,37.0413848442612,1.15648421702547e-09,2.27620834037153e-09,"TRIM15","protein_coding"
"ENSG00000204613",2.51735373862887,-3.83685989142465,19.6879335717476,9.117526006804e-06,1.42749514177807e-05,"TRIM10","protein_coding"
"ENSG00000204618",-1.53414029860766,3.04506475375069,199.468225939267,2.72820910389962e-45,2.36400349051809e-44,"RNF39","protein_coding"
"ENSG00000204624",2.38331431323397,1.41337146560061,111.421972369589,4.78263046528093e-26,2.07762154176625e-25,"DISP3","protein_coding"
"ENSG00000204632",1.05155736843346,2.15746958714715,54.1711744491388,1.83762927147306e-13,4.44977764619268e-13,"HLA-G","protein_coding"
"ENSG00000204655",3.53222416973861,-1.24716302423609,27.8903018054211,1.28391689020631e-07,2.24861263746737e-07,"MOG","protein_coding"
"ENSG00000204657",1.80523356031608,-3.90087915715657,19.8777113771566,8.25572563325516e-06,1.29558233547865e-05,"OR2H2","protein_coding"
"ENSG00000204659",1.4079759740026,-1.9727789355709,99.4594685985958,2.00219294107954e-23,7.75934299935552e-23,"CBY3","protein_coding"
"ENSG00000204661",1.85795176462614,-3.35713150758751,60.9965028976708,5.71762834317866e-15,1.49273645875652e-14,"C5orf60","lncRNA"
"ENSG00000204677",1.96998735265781,-2.23004614858463,80.2936877149302,3.22698294759739e-19,1.03968124203646e-18,"FAM153CP","lncRNA"
"ENSG00000204683",3.50899316652914,-3.19507649753816,32.6284530350564,1.11569431787708e-08,2.07609403455376e-08,NA,NA
"ENSG00000204687",-2.1620392300128,-3.26722008199207,113.711973235464,1.50680481402727e-26,6.6917640932609e-26,"MAS1L","protein_coding"
"ENSG00000207392",4.299011005665,-2.14801265303771,28.5651205940927,9.05995571090844e-08,1.60067424041005e-07,"SNORA20","snoRNA"
"ENSG00000204710",8.17054229333425,2.5966039409476,115.48541333831,6.16105589277741e-27,2.77596200481921e-26,"SPDYC","protein_coding"
"ENSG00000204711",2.68396510449866,-2.06268950072733,19.0568402635281,1.26882157530131e-05,1.96837388262564e-05,"C9orf135","protein_coding"
"ENSG00000204740",3.46234343112564,2.58521021459703,84.8374669552072,3.23927596476756e-20,1.09179329000849e-19,"MALRD1","protein_coding"
"ENSG00000204764",1.47313939665159,3.18970267657466,149.41533250788,2.32678225382499e-34,1.40377011632714e-33,"RANBP17","protein_coding"
"ENSG00000204767",-3.72444737366172,0.361278888570004,597.302094343441,6.46572406242919e-132,3.3810709876054e-130,"INSYN2B","protein_coding"
"ENSG00000204832",3.64315977156878,2.58123758532622,127.233206675947,1.65177644799527e-29,8.20002535458076e-29,"ST8SIA6-AS1","lncRNA"
"ENSG00000204839",1.66002002104142,4.12294688323552,139.297322163056,3.79206536661346e-32,2.09649192108264e-31,"MROH6","protein_coding"
"ENSG00000204851",-1.34180172294382,1.54693446147044,226.481155984463,3.48954674912963e-51,3.61848002880242e-50,"PNMA8B","protein_coding"
"ENSG00000204866",3.95175487171596,0.918359998725817,232.288576569624,1.88909023136947e-52,2.04817704073716e-51,"IGFL2","protein_coding"
"ENSG00000204869",1.67325662150885,-1.87162067591855,87.5528053253138,8.20594859489432e-21,2.83086358937767e-20,"IGFL4","protein_coding"
"ENSG00000204872",2.34714466779954,-1.75101689669744,139.912552991558,2.78186739359032e-32,1.54499782209508e-31,"NAT8B","polymorphic_pseudogene"
"ENSG00000204889",1.16192013634185,-0.914468727055048,15.3804901348185,8.78910995663161e-05,0.000129177597546605,"KRT40","protein_coding"
"ENSG00000204904",1.45072829230349,-2.00016689356271,96.7150927320486,8.0056664560703e-23,3.01856803065245e-22,"LINC01545","lncRNA"
"ENSG00000204913",1.37993376258589,-2.91214586816748,14.6167032296278,0.000131741678710161,0.000191404686405498,"LRRC3C","protein_coding"
"ENSG00000204922",1.23247002042733,4.42595787630095,175.867318470235,3.87087568946463e-40,2.84053537708832e-39,"UQCC3","protein_coding"
"ENSG00000204930",1.29032894042115,-0.314037276224137,55.0209525793146,1.19251758415863e-13,2.91515922784987e-13,"FAM221B","protein_coding"
"ENSG00000204936",5.5649136774551,3.6361563082718,134.38071602328,4.51020279958995e-31,2.38405164243908e-30,"CD177","protein_coding"
"ENSG00000204941",1.28713724730714,-2.11551330052633,13.9719004856436,0.000185563318009829,0.000266859287604638,"PSG5","protein_coding"
"ENSG00000204949",3.82020848557284,-1.69980464877508,69.6048899439181,7.24570447002293e-17,2.08355396856549e-16,"FAM83A-AS1","lncRNA"
"ENSG00000204950",1.56249053027674,2.25807467827519,68.8496347097741,1.0626427798447e-16,3.0315704871831e-16,"LRRC10B","protein_coding"
"ENSG00000204952",1.56299796926144,-3.89035086149702,8.4777429316448,0.00359517884226398,0.0046952770886079,"FBXO47","protein_coding"
"ENSG00000204956",1.00984948342865,0.870888326165153,33.418715452369,7.43054629955194e-09,1.39707736237479e-08,"PCDHGA1","protein_coding"
"ENSG00000204961",1.6227252454795,-2.07977917006675,36.0788996332096,1.89487584750046e-09,3.68526806316647e-09,"PCDHA9","protein_coding"
"ENSG00000204962",1.77723735855926,-2.34998570928438,45.5017548717319,1.52502133180725e-11,3.32798624713586e-11,"PCDHA8","protein_coding"
"ENSG00000204963",1.65105359829586,-0.920323136666702,56.1754638387456,6.62835670396508e-14,1.63964613203347e-13,"PCDHA7","protein_coding"
"ENSG00000204965",1.8617230176436,-0.630501944510041,62.059836710489,3.33177901118892e-15,8.8188831066956e-15,"PCDHA5","protein_coding"
"ENSG00000204967",1.50968619772849,0.92275976665161,47.4852213871332,5.54201837957805e-12,1.23850903407046e-11,"PCDHA4","protein_coding"
"ENSG00000204969",1.27230426676598,-0.798958982263257,38.0939118504994,6.74201712483397e-10,1.34433698650467e-09,"PCDHA2","protein_coding"
"ENSG00000204970",2.47897185770404,-0.0405934515435893,82.5812077069836,1.01416700780586e-19,3.34144045392791e-19,"PCDHA1","protein_coding"
"ENSG00000204978",-2.85248375468093,-3.77846525561552,264.949044183412,1.43146577772464e-59,1.86138266630128e-58,"ERICH4","protein_coding"
"ENSG00000204983",4.35818987275929,0.113283562566268,41.8994359913597,9.60903510094152e-11,2.00711318958947e-10,"PRSS1","protein_coding"
"ENSG00000204991",1.31886989046414,3.58272725397032,161.143838959682,6.3641248960138e-37,4.19082566160531e-36,"SPIRE2","protein_coding"
"ENSG00000205002",2.24106201105433,5.89664354383755,91.017738144496,1.42389922739763e-21,5.0875901136455e-21,"AARD","protein_coding"
"ENSG00000205038",-3.39967147593802,-0.0553221032367625,613.464567889507,1.97333993711184e-135,1.10286519980992e-133,"PKHD1L1","protein_coding"
"ENSG00000205054",1.44540616184017,-1.07631358810794,78.0331193098666,1.01327297928248e-18,3.18412912210485e-18,"LINC01121","lncRNA"
"ENSG00000205057",2.71732450290271,-2.3660109877029,36.6245460406096,1.43216925460333e-09,2.80297625035499e-09,"CLLU1-AS1","lncRNA"
"ENSG00000205086",1.85522502573962,-2.54009719188062,57.4267524765366,3.50803151632773e-14,8.79940261393677e-14,"C2orf91","lncRNA"
"ENSG00000205089",2.32091341528524,1.0595918531585,132.334138341154,1.26441340586156e-30,6.55217414488039e-30,"CCNI2","protein_coding"
"ENSG00000205106",-2.20998350793359,-1.53958247049114,216.73851309927,4.65393936782213e-49,4.49826993901737e-48,"LINC02716","lncRNA"
"ENSG00000205155",1.12330396743478,6.04045790476498,241.851622839394,1.55229917699333e-54,1.78208331060948e-53,"PSENEN","protein_coding"
"ENSG00000205212",1.61537535392814,-1.96021918958161,11.9656157448337,0.000541912982153733,0.000754623596552336,"CCDC144NL","transcribed_unprocessed_pseudogene"
"ENSG00000205213",-1.19131131133889,5.29737821642347,139.217488607193,3.94760973047766e-32,2.18063233624941e-31,"LGR4","protein_coding"
"ENSG00000205221",-2.65727010222241,2.57681129612536,403.11425291788,1.15613201576167e-89,2.67818942606074e-88,"VIT","protein_coding"
"ENSG00000205231",-2.28726703114624,-2.48908308404183,215.761201367424,7.60350372002625e-49,7.29854035723977e-48,"TTLL10-AS1","lncRNA"
"ENSG00000205238",1.61443406363319,-1.43749519690781,64.2828822502388,1.07778076733783e-15,2.92095510169854e-15,"SPDYE2","protein_coding"
"ENSG00000205269",-1.27083660714672,3.82096716659862,323.407271589417,2.62262257910638e-72,4.52292249385234e-71,"TMEM170B","protein_coding"
"ENSG00000205293",1.47292666300711,-4.22016147869791,10.5406088624693,0.00116779942562688,0.00158300978503386,"LINC01602","lncRNA"
"ENSG00000205334",2.05366993715439,-3.11748842933498,23.9515546116745,9.8790487928261e-07,1.63657929933814e-06,"LINC01460","lncRNA"
"ENSG00000205358",2.94246385977013,-1.46894999340731,74.2052101476252,7.04042367038568e-18,2.12509228862384e-17,"MT1H","protein_coding"
"ENSG00000205363",1.19073690223169,2.59382046110241,41.75120355276,1.03658422318318e-10,2.16102771196964e-10,"INSYN1","protein_coding"
"ENSG00000205364",-2.61253651878301,1.9915612322282,517.33971390745,1.60444629470672e-114,5.78460720485298e-113,"MT1M","protein_coding"
"ENSG00000205403",-1.06808482373921,4.76908442136613,124.868098434184,5.43926550596296e-29,2.65497681916435e-28,"CFI","protein_coding"
"ENSG00000205413",1.16943015776898,5.8799549896014,95.9358149145644,1.18669072229171e-22,4.4443937285522e-22,"SAMD9","protein_coding"
"ENSG00000205420",2.25496076907133,5.20513415518043,27.7956133121145,1.34831480511741e-07,2.35906712179898e-07,"KRT6A","protein_coding"
"ENSG00000205426",1.92194871278693,6.70673714533713,32.9818717941982,9.30222052183936e-09,1.73892861106456e-08,"KRT81","protein_coding"
"ENSG00000205436",1.50605143028011,0.388964071111094,60.8974108721675,6.01278673844374e-15,1.5679064884137e-14,"EXOC3L4","protein_coding"
"ENSG00000205502",-2.46774200080336,1.76050851076426,293.578184106558,8.25883073371095e-66,1.24392659043268e-64,"C2CD4B","protein_coding"
"ENSG00000205559",1.01285211694956,0.346280596761924,89.7247167624737,2.73713999818758e-21,9.66822087371401e-21,"CHKB-DT","lncRNA"
"ENSG00000205628",4.44010828363045,-1.58007998164125,26.9452745985275,2.09298222889097e-07,3.61943597610767e-07,"LINC01446","lncRNA"
"ENSG00000205634",3.7769315588634,-1.87555084957449,80.9794252423364,2.28080003697008e-19,7.41203011014684e-19,"LINC00898","lncRNA"
"ENSG00000205639",1.20767688145456,-1.21488679770626,112.160441506166,3.29534160506094e-26,1.44051183340909e-25,"MFSD2B","protein_coding"
"ENSG00000205642",2.40034029100957,-3.3147567880421,14.1304922879001,0.000170556544772628,0.000245948943204947,"VCX3B","protein_coding"
"ENSG00000205667",1.35961978232088,-0.208299307502387,58.4708015735366,2.06330474918488e-14,5.22795000426749e-14,"ARSH","protein_coding"
"ENSG00000205669",1.69021413908377,-2.50552094102281,31.1965554003314,2.33179470254516e-08,4.26817339274994e-08,"ACOT6","protein_coding"
"ENSG00000205696",4.39472081770051,-1.3232913523403,20.5432944791432,5.82976477583177e-06,9.23042145893325e-06,"ADARB2-AS1","lncRNA"
"ENSG00000205704",3.05471147000734,-1.23309310791731,181.53685385458,2.2380535619628e-41,1.71145489686277e-40,"LINC00634","protein_coding"
"ENSG00000205726",-1.5600309017539,5.75808372245701,860.060233612674,4.72569129089794e-189,5.39032798999791e-187,"ITSN1","protein_coding"
"ENSG00000205784",1.19162111049108,-1.80998679511318,59.4313096130265,1.26638146219493e-14,3.24412535068455e-14,"ARRDC5","protein_coding"
"ENSG00000205809",1.64410581653841,-1.69821642101945,35.413697215758,2.66605401675042e-09,5.14355920837952e-09,"KLRC2","protein_coding"
"ENSG00000205810",1.54566027538082,-3.17818682654548,22.9378274005958,1.67326424267118e-06,2.73204579384742e-06,"KLRC3","protein_coding"
"ENSG00000205835",-2.57549622698473,-3.92882743473324,53.6324451191902,2.4173407853241e-13,5.81312193536512e-13,"GMNC","protein_coding"
