Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
pharyngeal arch artery morphogenesis (GO:0061626)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	HES1
platelet dense granule organization (GO:0060155)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	BLOC1S2
positive regulation of amyloid-beta clearance (GO:1900223)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	LRPAP1
positive regulation of catecholamine secretion (GO:0033605)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	GRK2
positive regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000343)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	MBP
positive regulation of cytoplasmic translation (GO:2000767)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	DHX9
positive regulation of epithelial tube formation (GO:1905278)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	PIK3CD
positive regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903071)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	UBQLN2
positive regulation of fibroblast apoptotic process (GO:2000271)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	BCL2L11
positive regulation of integrin-mediated signaling pathway (GO:2001046)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	FLNA
positive regulation of microtubule nucleation (GO:0090063)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	MECP2
positive regulation of miRNA mediated inhibition of translation (GO:1905618)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	STAT3
positive regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090267)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	MAD2L1
positive regulation of NK T cell activation (GO:0051135)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	HSPH1
positive regulation of pinocytosis (GO:0048549)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	AXL
positive regulation of potassium ion import across plasma membrane (GO:1903288)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	ATP1B1
positive regulation of protein localization to centrosome (GO:1904781)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	APC
positive regulation of receptor catabolic process (GO:2000646)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	PTPN1
positive regulation of spindle checkpoint (GO:0090232)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	MAD2L1
positive regulation of unsaturated fatty acid biosynthetic process (GO:2001280)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	ANXA1
positive regulation of vesicle fusion (GO:0031340)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	ANXA1
protein localization to ciliary membrane (GO:1903441)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	ARL3
protein localization to cytoplasmic stress granule (GO:1903608)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	DHX9
receptor-mediated endocytosis of virus by host cell (GO:0019065)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	CTSL
regulation by virus of viral protein levels in host cell (GO:0046719)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	DYNLT1
regulation of atrial cardiac muscle cell membrane repolarization (GO:0060372)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	FLNA
regulation of blood-brain barrier permeability (GO:1905603)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	TJP1
regulation of CD8-positive, alpha-beta T cell differentiation (GO:0043376)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	RUNX3
regulation of cGMP-mediated signaling (GO:0010752)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	THBS1
regulation of endothelial cell chemotaxis to fibroblast growth factor (GO:2000544)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	FGFR1
regulation of extracellular matrix assembly (GO:1901201)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	SMAD3
regulation of glial cell differentiation (GO:0045685)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	CDK1
regulation of hemoglobin biosynthetic process (GO:0046984)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	PRMT1
regulation of histamine secretion by mast cell (GO:1903593)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	SNX6
regulation of histone deacetylase activity (GO:1901725)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	KDM5A
regulation of histone H3-K27 methylation (GO:0061085)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	OGT
regulation of male gonad development (GO:2000018)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	SOX9
regulation of MDA-5 signaling pathway (GO:0039533)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	C1QBP
regulation of mesenchymal stem cell differentiation (GO:2000739)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	SOX9
regulation of MHC class I biosynthetic process (GO:0045343)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	HSPH1
regulation of microtubule binding (GO:1904526)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	ABL1
regulation of miRNA mediated inhibition of translation (GO:1905616)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	STAT3
regulation of myosin-light-chain-phosphatase activity (GO:0035507)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	IKBKB
regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002858)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	CEACAM1
regulation of necrotic cell death (GO:0010939)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	RIPK1
regulation of phospholipid transport (GO:2001138)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	DBI
regulation of prostaglandin biosynthetic process (GO:0031392)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	ANXA1
regulation of skeletal muscle satellite cell proliferation (GO:0014842)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	CFLAR
regulation of striated muscle cell differentiation (GO:0051153)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	HDAC9
regulation of T cell tolerance induction (GO:0002664)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	TGFBR2
regulation of T-helper 1 cell differentiation (GO:0045625)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	ANXA1
regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation (GO:0003256)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	RBPJ
regulation of transforming growth factor beta1 production (GO:0032908)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	THBS1
regulation of tubulin deacetylation (GO:0090043)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	MAPT
regulation of vascular associated smooth muscle cell apoptotic process (GO:1905459)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	DNMT1
regulation of vascular associated smooth muscle cell differentiation (GO:1905063)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	NFATC2
regulation of vesicle size (GO:0097494)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	AP2M1
riboflavin metabolic process (GO:0006771)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	FLAD1
skin morphogenesis (GO:0043589)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	COL1A1
sphingosine-1-phosphate receptor signaling pathway (GO:0003376)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	PIK3CB
T cell apoptotic process (GO:0070231)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	RIPK1
tachykinin receptor signaling pathway (GO:0007217)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	GRK2
tRNA transcription by RNA polymerase III (GO:0042797)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	POLR2L
vascular associated smooth muscle cell development (GO:0097084)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	HES1
calcium-mediated signaling (GO:0019722)	5/102	0.19553666363219607	0.31362668339402494	0	0	1.6607576200884635	2.7103686913444944	PRNP;PLCG1;PRKACA;ATP1B1;EGFR
cellular response to cadmium ion (GO:0071276)	2/27	0.19563627325659996	0.31362668339402494	0	0	2.57421926910299	4.199833827159799	HSF1;EGFR
melanosome organization (GO:0032438)	2/27	0.19563627325659996	0.31362668339402494	0	0	2.57421926910299	4.199833827159799	SNAPIN;BLOC1S2
modulation of excitatory postsynaptic potential (GO:0098815)	2/27	0.19563627325659996	0.31362668339402494	0	0	2.57421926910299	4.199833827159799	APP;PTEN
negative regulation of actin filament bundle assembly (GO:0032232)	2/27	0.19563627325659996	0.31362668339402494	0	0	2.57421926910299	4.199833827159799	TJP1;WASF2
peptide hormone secretion (GO:0030072)	2/27	0.19563627325659996	0.31362668339402494	0	0	2.57421926910299	4.199833827159799	ANXA1;CAMK2G
regulation of cell junction assembly (GO:1901888)	2/27	0.19563627325659996	0.31362668339402494	0	0	2.57421926910299	4.199833827159799	TJP1;PRKACA
regulation of toll-like receptor signaling pathway (GO:0034121)	2/27	0.19563627325659996	0.31362668339402494	0	0	2.57421926910299	4.199833827159799	IRF1;BIRC2
regulation of vascular endothelial growth factor production (GO:0010574)	2/27	0.19563627325659996	0.31362668339402494	0	0	2.57421926910299	4.199833827159799	BRCA1;IL6ST
cell morphogenesis involved in neuron differentiation (GO:0048667)	4/76	0.1971608288872128	0.315930301997413	0	0	1.7892592592592593	2.9052837654721793	RB1;APP;PARD6B;ACTB
endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)	8/185	0.19776078189215998	0.3167509503929934	0	0	1.4574754483752324	2.362126306801989	GOLGA2;NSF;RAB2A;TFG;DCTN2;COPB1;KLHL12;NRBP1
regulation of axonogenesis (GO:0050770)	3/51	0.19931688621804922	0.3191016460668014	0	0	2.012063227953411	3.245174945158211	TIAM1;PTEN;PLXNB1
skeletal system development (GO:0001501)	7/158	0.20189613780159907	0.32308756390877014	0	0	1.4943924922626377	2.391030801726128	COL1A1;SUFU;UFD1;SOX9;PKD1;CD44;FGFR1
negative regulation of developmental process (GO:0051093)	4/77	0.20340048194224603	0.3252063556585467	0	0	1.7646575342465753	2.8103555182128312	PTPRS;SOX9;MIF;MAPT
positive regulation of endothelial cell proliferation (GO:0001938)	4/77	0.20340048194224603	0.3252063556585467	0	0	1.7646575342465753	2.8103555182128312	NRAS;PIK3CD;PLCG1;FGFR1
cristae formation (GO:0042407)	2/28	0.20673634462299453	0.32792348067508414	0	0	2.475083056478405	3.901500635545025	ATP5F1B;ATP5F1C
negative regulation of axonogenesis (GO:0050771)	2/28	0.20673634462299453	0.32792348067508414	0	0	2.475083056478405	3.901500635545025	PTPRS;PTEN
positive regulation of defense response to virus by host (GO:0002230)	2/28	0.20673634462299453	0.32792348067508414	0	0	2.475083056478405	3.901500635545025	HSP90AA1;SIN3A
positive regulation of monooxygenase activity (GO:0032770)	2/28	0.20673634462299453	0.32792348067508414	0	0	2.475083056478405	3.901500635545025	VDR;PIK3CB
protein depolymerization (GO:0051261)	2/28	0.20673634462299453	0.32792348067508414	0	0	2.475083056478405	3.901500635545025	GSN;CFL1
protein localization to cell surface (GO:0034394)	2/28	0.20673634462299453	0.32792348067508414	0	0	2.475083056478405	3.901500635545025	FLNA;VCL
protein localization to Golgi apparatus (GO:0034067)	2/28	0.20673634462299453	0.32792348067508414	0	0	2.475083056478405	3.901500635545025	GAK;RAB6A
regulation of B cell activation (GO:0050864)	2/28	0.20673634462299453	0.32792348067508414	0	0	2.475083056478405	3.901500635545025	IKZF3;CD22
regulation of calcineurin-NFAT signaling cascade (GO:0070884)	2/28	0.20673634462299453	0.32792348067508414	0	0	2.475083056478405	3.901500635545025	PRNP;CIB1
regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)	2/28	0.20673634462299453	0.32792348067508414	0	0	2.475083056478405	3.901500635545025	HTRA2;FGFR1
regulation of immunoglobulin production (GO:0002637)	2/28	0.20673634462299453	0.32792348067508414	0	0	2.475083056478405	3.901500635545025	STX4;CD22
regulation of microtubule polymerization or depolymerization (GO:0031110)	2/28	0.20673634462299453	0.32792348067508414	0	0	2.475083056478405	3.901500635545025	ABL1;MAPT
regulation of phosphatase activity (GO:0010921)	2/28	0.20673634462299453	0.32792348067508414	0	0	2.475083056478405	3.901500635545025	HTT;TSC1
regulation of postsynapse organization (GO:0099175)	2/28	0.20673634462299453	0.32792348067508414	0	0	2.475083056478405	3.901500635545025	ABI2;CFL1
regulation of protein transport (GO:0051223)	2/28	0.20673634462299453	0.32792348067508414	0	0	2.475083056478405	3.901500635545025	HSPA8;PTPN1
regulation of sodium ion transmembrane transport (GO:1902305)	2/28	0.20673634462299453	0.32792348067508414	0	0	2.475083056478405	3.901500635545025	SNTA1;YWHAH
response to ketone (GO:1901654)	2/28	0.20673634462299453	0.32792348067508414	0	0	2.475083056478405	3.901500635545025	UBE3A;THBS1
transcription by RNA polymerase III (GO:0006383)	2/28	0.20673634462299453	0.32792348067508414	0	0	2.475083056478405	3.901500635545025	BRF1;POLR2L
myeloid cell differentiation (GO:0030099)	3/52	0.20713787669339168	0.32812750163946586	0	0	1.9708988420659446	3.1029252643836576	HCLS1;PTPN2;HIPK2
protein homotetramerization (GO:0051289)	3/52	0.20713787669339168	0.32812750163946586	0	0	1.9708988420659446	3.1029252643836576	GOLGA2;TK1;B2M
regulation of intrinsic apoptotic signaling pathway (GO:2001242)	3/52	0.20713787669339168	0.32812750163946586	0	0	1.9708988420659446	3.1029252643836576	BCL2L11;DDIT3;TP53
heart morphogenesis (GO:0003007)	3/53	0.21502664827898682	0.32926992526297527	0	0	1.9313810316139768	2.9685197305450384	ACVR1;HES1;SOX9
positive regulation of chemokine production (GO:0032722)	3/53	0.21502664827898682	0.32926992526297527	0	0	1.9313810316139768	2.9685197305450384	APP;EIF2AK2;MBP
regulation of DNA replication (GO:0006275)	3/53	0.21502664827898682	0.32926992526297527	0	0	1.9313810316139768	2.9685197305450384	DHX9;EHMT2;EGFR
axon development (GO:0061564)	4/79	0.21604928912211666	0.32926992526297527	0	0	1.7174222222222222	2.631517979285937	APP;PARD6B;MAPT;ACTB
alpha-beta T cell activation (GO:0046631)	1/8	0.21758217190487433	0.32926992526297527	0	0	4.593461265103056	7.0058492713525755	ANXA1
antigen processing and presentation of endogenous peptide antigen via MHC class I (GO:0019885)	1/8	0.21758217190487433	0.32926992526297527	0	0	4.593461265103056	7.0058492713525755	B2M
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent (GO:0002480)	1/8	0.21758217190487433	0.32926992526297527	0	0	4.593461265103056	7.0058492713525755	B2M
cell-cell adhesion mediated by cadherin (GO:0044331)	1/8	0.21758217190487433	0.32926992526297527	0	0	4.593461265103056	7.0058492713525755	FER
cellular response to angiotensin (GO:1904385)	1/8	0.21758217190487433	0.32926992526297527	0	0	4.593461265103056	7.0058492713525755	NFKB1
cellular response to epinephrine stimulus (GO:0071872)	1/8	0.21758217190487433	0.32926992526297527	0	0	4.593461265103056	7.0058492713525755	PRKACA
cellular response to interferon-alpha (GO:0035457)	1/8	0.21758217190487433	0.32926992526297527	0	0	4.593461265103056	7.0058492713525755	AXL
